timestamp_ms,rssi,snr,timestamp_s_server_side,total_packet_count_av,total_packet_count_gse,FlightState,dual_board_connectivity_state_flag,recovery_checks_complete_and_flight_ready,GPS_fix_flag,payload_connection_flag,camera_controller_connection_flag,accel_low_x,accel_low_y,accel_low_z,accel_high_x,accel_high_y,accel_high_z,gyro_x,gyro_y,gyro_z,altitude,velocity,apogee_primary_test_complete,apogee_secondary_test_complete,apogee_primary_test_results,apogee_secondary_test_results,main_primary_test_complete,main_secondary_test_complete,main_primary_test_results,main_secondary_test_results,broadcast_flag
114285.975,-86,9,114.35980442188,206,0,0,False,False,False,False,False,-0.3564453125,-0.3076171875,-0.64111328125,0.3701171875,0.251953125,0.6513671875,21.8400001525879,-55.6324996948242,139.658752441406,689.901550292969,0,False,False,False,False,False,False,False,False,False
116045.928,-92,7,116.12005832813,208,0,0,False,False,False,False,False,-1.125,-0.71826171875,-0.86669921875,1.19140625,0.6318359375,0.900390625,-76.7375030517578,-2.85249996185303,81.4449996948242,649.857666015625,0,False,False,False,False,False,False,False,False,False
117806.069,-86,9,117.88006809375,210,0,0,False,False,False,False,False,1.5966796875,0.85986328125,-0.3115234375,-1.6455078125,-0.8662109375,0.3056640625,-90.3525009155273,-36.8637504577637,105.48999786377,607.819091796875,0,False,False,False,False,False,False,False,False,False
119566.181,-88,8,119.64019992969,212,0,0,False,False,False,False,False,-0.55517578125,0.35888671875,-0.90380859375,0.626953125,-0.4541015625,0.9326171875,-7.66499996185303,2.1175000667572,138.83625793457,537.065551757813,0,False,False,False,False,False,False,False,False,False
121326.27,-89,8,121.40033176563,214,0,0,False,False,False,False,False,-1.09716796875,0.26318359375,-0.15087890625,1.1357421875,-0.3154296875,0.1552734375,86.4412536621094,-36.7237510681152,286.579986572266,499.742034912109,0,False,False,False,False,False,False,False,False,False
123086.573,-90,8,123.16046360156,216,0,0,False,False,False,False,False,0.49560546875,-0.72265625,-0.72802734375,-0.541015625,0.7275390625,0.716796875,-57.2337493896484,-20.7287502288818,-286.579986572266,444.536560058594,0,False,False,False,False,False,False,False,False,False
124845.241,-86,9,124.91974094531,218,0,0,False,False,False,False,False,0.0712890625,0.162109375,-0.39013671875,-0.0947265625,-0.2080078125,0.3583984375,-16.1787509918213,-80.1237487792969,2.36249995231628,402.272064208984,0,False,False,False,False,False,False,False,False,False
126605.809,-98,4,126.67987278125,220,0,0,False,False,False,False,False,0.05859375,-0.37841796875,-0.021484375,-0.0859375,0.3828125,0.0009765625,-95.59375,-72.3012466430664,274.610015869141,355.979125976563,0,False,False,False,False,False,False,False,False,False
128365.353,-88,8,128.44000461719,222,0,0,False,False,False,False,False,-0.83251953125,-0.115234375,0.08056640625,0.810546875,0.056640625,-0.087890625,79.0562515258789,-55.7462501525879,-105.595001220703,316.165588378906,0,False,False,False,False,False,False,False,False,False
130125.084,-92,7,130.20001438281,224,0,0,False,False,False,False,False,1.33984375,-0.93017578125,-1.029296875,-1.3408203125,0.9208984375,1.052734375,-7.68249988555908,33.127498626709,116.410003662109,265.051849365234,0,False,False,False,False,False,False,False,False,False
131885.446,-88,8,131.96002414844,226,0,0,False,False,False,False,False,0.02685546875,0.97900390625,-0.67333984375,-0.0673828125,-1.0322265625,0.666015625,-37.4150009155273,-49.8575019836426,-86.9662475585938,258.116882324219,0,False,False,False,False,False,False,False,False,False
133645.441,-94,7,133.72015598438,228,0,0,False,False,False,False,False,-0.447265625,-0.453125,-0.8671875,0.4677734375,0.419921875,0.9228515625,48.9650001525879,26.5300006866455,-225.128753662109,250.14762878418,0,False,False,False,False,False,False,False,False,False
135405.304,-87,9,135.48028782031,230,0,0,False,False,False,False,False,0.015625,0.3603515625,-0.9482421875,-0.046875,-0.380859375,0.9658203125,-50.09375,-1.88125002384186,11.8387498855591,242.876754760742,0,False,False,False,False,False,False,False,False,False
137165.423,-93,7,137.24029758594,232,0,0,False,False,False,False,False,0.19970703125,-0.037109375,-1.09716796875,-0.1962890625,0.0185546875,1.1103515625,-7.5774998664856,-26.8800010681152,154.664993286133,234.919708251953,0,False,False,False,False,False,False,False,False,False
138925.752,-91,8,139.00042942188,234,0,0,False,False,False,False,False,-0.09814453125,0.171875,-1.07958984375,0.1103515625,-0.1611328125,1.0927734375,1.04999995231628,-1.94249999523163,239.89875793457,227.313629150391,0,False,False,False,False,False,False,False,False,False
140686.681,-90,8,140.76056125781,236,0,0,False,False,False,False,False,-0.140625,-0.07470703125,-0.98681640625,0.146484375,0.015625,1.0107421875,5.40749979019165,6.66750001907349,160.49250793457,219.713623046875,0,False,False,False,False,False,False,False,False,False
142446.002,-85,9,142.52069309375,238,0,0,False,False,False,False,False,-0.2373046875,0.03955078125,-1.05224609375,0.2373046875,-0.0625,1.0419921875,-0.997500002384186,5.00500011444092,6.01999998092651,214.188598632813,0,False,False,False,False,False,False,False,False,False
144205.888,-86,8,144.28082492969,240,0,0,False,False,False,False,False,-0.07568359375,0.0830078125,-0.9794921875,0.07421875,-0.0732421875,1.017578125,-7.88374996185303,3.46499991416931,-153.238754272461,207.6328125,0,False,False,False,False,False,False,False,False,False
145966.193,-98,5,146.04083469531,242,0,0,False,False,False,False,False,0.04443359375,-0.00830078125,-1.01123046875,-0.05859375,-0.0283203125,1.041015625,0.910000026226044,-6.01999998092651,-189.595001220703,201.425689697266,0,False,False,False,False,False,False,False,False,False
147726.37,-90,8,147.80108860156,244,0,0,False,False,False,False,False,0.0625,0.126953125,-0.99609375,-0.076171875,-0.0986328125,1.0126953125,-1.58375000953674,-7.91874980926514,-37.6949996948242,194.53369140625,0,False,False,False,False,False,False,False,False,False
149486.303,-86,9,149.56109836719,246,0,0,False,False,False,False,False,0.02587890625,-0.17431640625,-1.0849609375,-0.0263671875,0.126953125,1.080078125,17.3075008392334,-1.76750004291534,-23.2574996948242,188.334381103516,0,False,False,False,False,False,False,False,False,False
151246.276,-86,9,151.32123020313,248,0,0,False,False,False,False,False,-0.1025390625,0.2236328125,-0.9560546875,0.0986328125,-0.251953125,0.9814453125,-22.3212509155273,3.74500012397766,66.4124984741211,182.827056884766,0,False,False,False,False,False,False,False,False,False
153006.933,-85,9,153.08123996875,250,0,0,False,False,False,False,False,0.048828125,-0.025390625,-1.05029296875,-0.072265625,-0.0166015625,1.0546875,-0.717500030994415,-9.52000045776367,35.7437515258789,177.322662353516,0,False,False,False,False,False,False,False,False,False
